kid,kid,7538
,parent,4810
,teach,3229
,adult,1664
,bunch,923
,toy,601
,candy,425
,grandkid,414
,educate,406
,foster,366
,age,362
,skinny,325
,playground,270
,bully,231
,whiz,218
,comeback,208
,troubled,191
,punk,190
,inner-city,184
,karate,180
,baby-sit,170
,autistic,161
,tease,159
,overweight,149
,nowadays,141
,kindergarten,130
,grown-up,117
,spoiled,110
,preschool,103
,wimpy,101
,at-risk,100
,good-looking,96
,raising,95
,underprivileged,89
,daycare,89
,disadvantaged,83
,vaccinate,83
,molest,73
,tow,72
,underage,67
,stroller,67
,school-age,67
,retarded,66
,adopted,65
,chubby,64
,scrawny,58
,grown,56
,after-school,55
,adhd,53
,spank,53
,latchkey,52
,grown-up,52
,abused,48
,skateboard,46
,nerdy,41
,well-behaved,38
,wedlock,38
,picky,37
,school-aged,36
,tutor,36
,unsupervised,35
,trick-or-treating,34
,six-year-old,34
,ten-year-old,34
,unruly,34
,wide-eyed,33
,hyperactive,33
,geeky,33
,sandbox,33
,r-rated,32
,bratty,31
,well-adjusted,30
,banjo,29
,precocious,29
,lanky,29
,impressionable,28
,whiny,28
,rowdy,28
,throwaway,27
,nickelodeon,26
,snot-nosed,26
,overgrown,26
,nine-year-old,26
,prep,26
,schoolyard,26
,eight-year-old,26
,college-age,25
,rambunctious,25
,koala,24
,gangly,24
,playroom,22
,clean-cut,22
,gaggle,21
,unvaccinated,21
,goth,20
,home-schooled,20
,messed-up,20
,shuttle,20
,emo,20
,meddling,20
,mixed-up,20
,grade-school,19
,biracial,19
,snotty,19
,free-range,18
,malnourished,18
,boomerang,18
,pudgy,18
,well-rounded,18
,freckle-faced,17
,scruffy,17
,trust-fund,17
,fatherless,17
,hide-and-seek,17
,homeschool,17
,dumbass,16
,whiz,16
,single-parent,16
,fifteen-year-old,16
,unaccompanied,15
,college-bound,15
,playtime,15
,scrappy,15
,houseful,15
,dorky,15
,wiz,14
,tween,14
,vaccinated,14
,screwed-up,14
,kickball,14
,potty,14
,brainy,14
,age-appropriate,13
,fourteen-year-old,13
,dyslexic,13
,middle-school,13
,fresh-faced,13
,preppy,12
,fun-loving,12
,long-haired,12
,twelve-year-old,12
,improv,11
,busload,11
,advert,11
,pimply,11
,back-to-school,11
,fidgety,11
,twenty-year-old,11
,carpool,11
,moxie,11
,burb,11
,hooky,10
,horse,10
kill,kill,8503
,shoot,3159
,soldier,2749
,american,2293
,civilian,2198
,injure,1834
,innocent,1780
,wound,1626
,threaten,1472
,accident,1175
,thousand,1022
,enemy,911
,bomb,911
,fucking,901
,crash,872
,cop,815
,troop,806
,accuse,793
,israeli,770
,capture,752
,terrorist,702
,bacteria,673
,palestinian,653
,israeli,564
,torture,559
,gunman,551
,bombing,550
,suicide,546
,instantly,509
,muslim,481
,rape,480
,mockingbird,479
,bullet,476
,iraqi,444
,dozen,441
,bastard,431
,ambassador,428
,marine,422
,wounded,418
,explosion,415
,wolf,406
,drone,401
,accidentally,387
,iraqi,353
,maim,348
,allegedly,337
,hunt,311
,bomber,302
,deer,300
,hunter,288
,motherfucker,286
,militant,282
,injured,280
,unarmed,279
,hostage,277
,beast,275
,policeman,254
,convict,246
,vampire,246
,blast,239
,bomb,239
,kidnap,238
,raid,236
,insurgent,227
,protester,218
,rob,212
,unborn,210
,sniper,207
,innocent,202
,poison,201
,murderer,198
,goose,190
,afghan,187
,intent,184
,airstrike,183
,outright,182
,brutally,177
,mob,176
,plot,171
,sailor,162
,assassin,157
,germ,156
,nazi,152
,serviceman,147
,flu,141
,intentionally,138
,attacker,137
,messenger,136
,aboard,134
,self-defense,132
,pedestrian,131
,clash,130
,roadside,129
,indiscriminately,127
,taliban,123
,mosquito,119
,suspected,119
,pakistani,115
,gunfire,113
,kill,103
,hitman,101
,bystander,100
,parasite,100
,sunni,100
,coon,99
,livestock,98
,shootout,98
,coyote,98
,ambush,97
,pathogen,94
,buffalo,93
,laden,90
,guerrilla,90
,imprison,88
,shoot,88
,villager,87
,fetus,87
,wreck,87
,conspire,85
,ex-wife,84
,spree,79
,fucker,78
,intruder,77
,lebanese,77
,hired,76
,tsunami,76
,fungus,73
,maimed,73
,assailant,73
,dig,72
,demonstrator,72
,mortar,72
,suspense,70
,pest,70
,elk,67
,afghan,67
,larva,65
,infidel,64
,tragically,64
,stray,64
,zealot,63
,kurd,63
,frost,62
,rampage,62
,consulate,62
,bikini,59
,bodyguard,58
,impunity,56
,poacher,54
,syrian,50
,kidnapper,49
,remorse,47
,falling,45
,hit-and-run,44
,cockroach,43
,moss,43
,sicken,42
,herbicide,42
,ambush,41
,captor,41
,combatant,41
,avenge,41
,mite,40
,bison,40
,microorganism,38
,random,38
,estranged,37
,crossfire,37
,monoxide,37
,firefight,36
,expletive,36
,spore,36
,defenseless,35
,vigilante,35
,machete,35
,duel,35
,leopard,34
,licence,34
,drone,33
,albanian,33
,commando,33
,al-qaida,33
,pakistani,32
,non-combatant,32
,armenian,32
,bicyclist,30
,cougar,29
,countryman,29
,crewman,28
,shrapnel,28
,off-duty,27
,roach,27
,drive-by,27
,humanely,25
,yemeni,25
,louse,25
,tutsi,25
,boating,24
,boar,24
,militiaman,23
,wantonly,23
,fleeing,23
,imprisoned,23
,unjustly,22
,unintentionally,22
,gazan,22
,shelling,22
,somali,22
,worshiper,22
,needlessly,22
,libyan,21
,qualm,21
,head-on,20
,masse,20
,worshipper,20
,viciously,18
,mutilated,18
,motorcyclist,18
,cruelly,18
,raped,18
,mercilessly,17
,undead,17
,indiscriminate,17
,two-year-old,17
,stampede,17
,dressed,17
,cyanide,17
,gunfight,17
,insecticide,16
,paratrooper,16
,tribesman,16
,stepson,16
,fatted,15
,botched,15
,paddock,15
,drive-by,15
,vermin,15
,melee,14
,policewoman,14
,non-muslim,14
,sarin,14
,philistine,14
,unlawfully,13
,drug-related,13
,half-brother,13
,licence,13
,wrongfully,13
,antifreeze,13
,minotaur,12
,southbound,12
,sharpshooter,12
,paramilitary,12
,premeditation,12
,pussycat,12
,fentanyl,12
,summarily,12
,irradiation,12
,martian,12
,twinkie,12
,moslem,12
,stepdaughter,11
,amalekite,11
,pro-government,11
,savagely,11
,compunction,11
,pro-democracy,11
,strangulation,10
,gook,10
,afghani,10
,kenyan,10
,crewmember,10
,point-blank,10
,first-born,10
,mudslide,10
,senselessly,10
,rioter,10
knock,out,7591
,door,6334
,down,5289
,off,3801
,off,2445
,out,2187
,over,1862
,knock,1547
,unconscious,475
,wall,437
,ground,408
,wind,400
,wood,356
,tooth,350
,knock,324
,ball,307
,front,266
,sock,257
,down,207
,knee,198
,ass,187
,chair,185
,storm,149
,aside,114
,accidentally,109
,opponent,94
,backward,88
,pin,74
,fist,64
,lamp,64
,loose,61
,sideways,60
,softly,59
,flat,58
,flat,57
,loudly,51
,punch,48
,blow,48
,senseless,48
,butt,47
,porch,46
,lightly,46
,blast,45
,loop,45
,kick,44
,backwards,43
,straw,42
,elbow,40
,stuffing,37
,nigga,37
,pedestal,37
,unconscious,36
,askew,35
,offline,34
,vase,32
,loose,28
,peg,28
,off-balance,26
,knuckle,25
,domino,24
,perch,24
,jumper,23
,knocking,23
,politely,22
,temporarily,22
,gust,21
,tsunami,20
,puck,20
,concussion,20
,upside,19
,champ,19
,foreman,19
,rust,19
,lantern,17
,violently,16
,buster,16
,momentarily,16
,loose,16
,lineman,15
,bowling,14
,putt,14
,overboard,13
,notch,13
,armored,12
,doorbell,12
,heavyweight,12
,hinge,11
,sprawling,11
,mailbox,11
,kilter,11
,right,10
,off-line,10
,knocker,10
,chimney,10
,defending,10
,doorstep,9
,hustle,9
,forcefully,9
,snot,9
,bulldozer,9
,substation,8
,racket,8
,ajar,8
,burglar,8
,transformer,8
,assailant,8
,inadvertently,8
,ashtray,8
,noggin,7
,three-pointer,7
,cameraman,7
,undefeated,6
,falling,6
,defending,6
,backside,6
,timidly,6
,cooling,6
,drunkenly,5
,warplane,5
,briskly,5
,doorframe,5
,roundhouse,5
,headboard,5
,siding,5
,jamb,5
,tentatively,5
,viciously,5
,half-open,5
,mouthpiece,5
,top-ranked,5
,scaffolding,5
,midair,5
,errant,5
,shove,5
,derecho,4
,silverware,4
,arse,4
,cobweb,4
,backdoor,4
,second-seeded,4
,clumsily,4
,cocked,4
,icicle,4
,kettlebell,4
,epithelium,4
,behind,4
,strawman,4
,buzzer,4
,cherrywood,4
,centrifuge,4
,doorjamb,4
,clawed,4
,guard,4
,off-course,4
,diseased,4
,uppercut,4
,defenseman,4
,chloroform,4
,nor'easter,4
,sledgehammer,4
,tranquilizer,4
,kerosene,4
,unconsciousness,3
,puncher,3
,sconce,3
,broadside,3
,eave,3
,windowpane,3
,landlady,3
,knee-jerk,3
,sternum,3
,oft,3
,hydra,3
,full-grown,3
,crazily,3
,headstone,3
,scuffle,3
,teacup,3
,headfirst,3
,battering,3
,sell-off,3
,hairbrush,3
,veranda,3
,windowsill,3
,sideswipe,3
,potted,3
,big-name,3
,racquet,3
,ejection,3
,cockeyed,3
,commode,3
,breastbone,3
,gravestone,3
,seltzer,3
,billiards,3
,seconds,3
,bailiff,3
,game-winning,3
,swig,3
,unbeaten,3
,drywall,3
,downed,3
,steed,3
,octane,3
,snowbank,3
,top-seeded,3
,two-point,3
,mugger,3
,sharpshooter,3
,rectory,3
,depression-era,3
,dregs,3
,surfboard,3
,tumbling,3
,morph,2
,jailbird,2
,interloper,2
,twofer,2
,wainscoting,2
,boilermaker,2
,rhythmically,2
,sideswipe,2
,megapixel,2
,precariously,2
,machine-gun,2
,recoil,2
,shape-shifter,2
,underclassman,2
,pilings,2
,recklessness,2
,endive,2
,ubiquitously,2
,wastebasket,2
,neo-nazi,2
,tailgate,2
,scrabble,2
,summarily,2
,insistently,2
,minnesotan,2
,noisily,2
,glassware,2
,rudely,2
,toboggan,2
,whack-a-mole,2
,foursome,2
,brain,2
,methyl,2
,kickstand,2
,wallop,2
,four-season,2
,bolivian,2
,teak,2
,gray-haired,2
,cuss,2
,lamppost,2
,scarred,2
,slowpoke,2
,tiara,2
,line-drive,2
,yap,2
,dislocated,2
,deadhead,2
,mma,2
,pylon,2
,scandalize,2
,undertaker,2
,shorty,2
,daredevil,2
,stampede,2
,cold,2
,knapsack,2
kettle,pot,298
,call,240
,put,201
,water,190
,black,189
,tea,184
,black,99
,fish,95
,boil,93
,stove,89
,fill,83
,corn,76
,copper,74
,boiling,69
,electric,50
,bell,47
,iron,45
,hot,43
,whistle,43
,fire,42
,set,41
,red,41
,drum,33
,soup,33
,kitchen,31
,kettle,30
,pour,28
,steam,26
,boil,24
,whistle,23
,grill,23
,chip,21
,coffee,20
,place,20
,cup,19
,huge,19
,salvation,19
,army,18
,stir,17
,heat,17
,whistling,16
,steaming,16
,oven,16
,stick,16
,cook,15
,lid,13
,ass,13
,flame,13
,soccer,12
,burner,12
,warm,12
,pond,12
,heat,12
,bean,11
,tin,10
,dish,10
,moraine,10
,cast-iron,10
,pan,10
,silver,10
,charcoal,10
,bright,10
,dutch,10
,next,9
,lift,9
,steel,9
,knife,9
,sink,9
,canning,9
,pop,9
,antelope,9
,plug,9
,simmering,8
,brass,8
,warm,8
,spoon,7
,rattle,7
,cooking,7
,simmer,7
,smoke,7
,coal,7
,switch,7
,scream,7
,pot,6
,brew,6
,brand,6
,giant,6
,popcorn,6
,beside,6
,potato,6
,noise,6
,handle,6
,maker,6
,light,6
,brew,6
,swing,6
,candy,6
,merrily,5
,spout,5
,plum,5
,wort,5
,stew,5
,crisp,5
,filter,5
,kickoff,5
,beneath,5
,woolen,5
,onion,5
,empty,5
,soap,5
,bubbling,5
,brewing,5
,hatchet,5
,creek,5
,cook,5
,mitten,5
,toss,5
,tip,5
,butter,5
,stainless,5
,proverbial,5
,cove,5
,jar,5
,workout,4
,bead,4
,steady,4
,cracked,4
,jug,4
,cookie,4
,heating,4
,bake,4
,trumpet,4
,woodstove,4
,loud,4
,wooden,4
,smell,4
,snatch,4
,hiss,4
,copper,4
,gently,4
,donation,4
,steam,4
,wire,4
,baked,4
,faucet,4
,swing,4
,hawk,4
,shelf,4
,mug,4
,dry,4
,grinder,4
,scald,3
,rope,3
,salted,3
,heed,3
,calling,3
,casserole,3
,float,3
,cabinet,3
,call-in,3
,hoist,3
,grave,3
,quart,3
,sock,3
,hop,3
,madam,3
,andiron,3
,roaster,3
,tar,3
,worm,3
,lodge,3
,cloth,3
,backyard,3
,plain,3
,instructor,3
,batch,3
,bubble,3
,blackened,3
,hob,3
,auxiliary,3
,bubble,3
,cuisine,3
,cabbage,3
,carrot,3
,singing,3
,cheyenne,3
,battered,3
,superiority,3
,hook,3
,beef,3
,firewood,3
,spill,3
,plunk,3
,liquid,3
,toaster,3
,convection,3
,pitcher,3
,roller,3
,shriek,3
,barrel,3
,bacon,3
,martini,3
,kick,3
,adopted,2
,leftover,2
,smoking,2
,microwave,2
,dissolve,2
,vent,2
,filled,2
,fisherman,2
,ketchup,2
,old-fashioned,2
,tilt,2
,contemplate,2
,comprise,2
,rim,2
,sofa,2
,shrill,2
,stain,2
,hiss,2
,teapot,2
,lard,2
,collard,2
,basin,2
,thermals,2
,inhale,2
,mettle,2
,rolling,2
,vinegar,2
,squat,2
,dented,2
,fling,2
,hearth,2
,mulled,2
,tripod,2
,timpani,2
,tub,2
,stained,2
,rummage,2
,sleeping,2
,spit,2
,reminiscent,2
,saucepan,2
,sausage,2
,mash,2
,tundra,2
,apron,2
,cider,2
,partially,2
,rack,2
,conditioning,2
,frog,2
,clatter,2
,snack,2
,pea,2
,screech,2
,brim,2
,platter,2
,porcelain,2
,porridge,2
,refill,2
,fridge,2
,tun,2
,wail,2
,kitten,2
,la,2
,swirl,2
,tarn,2
,caramel,2
,breakdown,2
,railway,2
,stockpot,2
,mum,2
,funnel,2
,soda,2
,ticking,2
,ant,2
,rinse,2
,gravel,2
,startle,2
,fryer,2
,vulture,2
,canister,2
,titan,2
,shiny,2
,mammoth,2
,waitress,2
,protester,2
,charred,2
,espresso,2
,gesture,2
,prepared,2
,orchestra,2
,inherit,2
,clog,2
,cod,2
,fireplace,2
,geordie,2
,steamer,2
ketchup,mustard,216
,bottle,214
,sauce,167
,cup,161
,ketchup,100
,tomato,94
,tablespoon,87
,packet,53
,vinegar,46
,sugar,46
,add,45
,hot,38
,pickle,37
,egg,35
,eat,34
,onion,32
,vegetable,32
,teaspoon,30
,french,30
,juice,28
,brown,27
,cheese,26
,burger,26
,extra,25
,salsa,25
,sandwich,25
,condiment,24
,dog,23
,squirt,22
,salt,22
,mayonnaise,21
,soy,20
,pour,20
,combine,20
,pepper,20
,chili,19
,taste,19
,mix,18
,stir,18
,relish,17
,bun,17
,horseradish,16
,bread,16
,steak,16
,bean,16
,potato,15
,spicy,14
,spaghetti,14
,green,14
,just,14
,banana,14
,paste,13
,stain,13
,dip,13
,barbecue,12
,powder,12
,lettuce,12
,honey,12
,cider,12
,butter,11
,homemade,11
,maker,11
,plastic,11
,bowl,11
,meat,11
,squeeze,10
,garlic,10
,relish,10
,corn,10
,spread,10
,lunch,10
,organic,10
,chicken,10
,soup,9
,smear,9
,lemon,9
,chip,9
,cream,9
,slice,9
,mixture,9
,cheeseburger,9
,plate,8
,wash,8
,beer,8
,smell,8
,wipe,8
,ingredient,8
,thick,8
,pasta,8
,slather,8
,olive,8
,beef,8
,rice,8
,hamburger,8
,jar,8
,napkin,7
,spill,7
,sriracha,7
,taste,7
,salad,7
,fortune,7
,ounce,7
,douse,7
,mango,7
,barbecue,7
,canned,7
,pizza,7
,chin,6
,milk,6
,remaining,6
,yellow,6
,drip,6
,jelly,6
,fridge,6
,recipe,6
,dried,6
,waitress,6
,macaroni,6
,top,6
,smother,6
,mix,6
,cereal,6
,puddle,6
,dispenser,5
,bottled,5
,manufacturer,5
,syrup,5
,saucepan,5
,factory,5
,smear,5
,coke,5
,tartar,5
,noodle,5
,loaf,5
,flavor,5
,container,5
,can,5
,plain,5
,squeeze,5
,minced,5
,house-made,5
,shelf,4
,delicious,4
,drain,4
,mashed,4
,glob,4
,outsell,4
,cocktail,4
,soda,4
,grate,4
,firmly,4
,orange,4
,liquid,4
,counter,4
,fork,4
,cottage,4
,oven,4
,wheat,4
,catsup,4
,turkey,4
,sticky,4
,borrow,4
,diner,4
,underwear,4
,molasses,4
,scrambled,4
,spilled,4
,dollop,3
,curry,3
,handful,3
,meatloaf,3
,blob,3
,refrigerator,3
,flour,3
,optional,3
,surpass,3
,cracker,3
,eating,3
,omelet,3
,pork,3
,crush,3
,dessert,3
,ginger,3
,classify,3
,drown,3
,nutrition,3
,pouring,3
,toast,3
,glazed,3
,iceberg,3
,squirt,3
,baked,3
,lid,3
,dip,3
,broth,3
,dipping,3
,fried,3
,peach,3
,splatter,3
,fancy,3
,hotdog,3
,shaker,3
,caribbean,3
,cola,3
,tuck,3
,wasabi,3
,margarine,3
,refill,3
,brush,3
,preheat,3
,lick,3
,fruity,3
,lime,3
,low-fat,3
,dressing,3
,slimy,3
,lipstick,3
,peanut,3
,mushroom,3
,nugget,3
,flavor,2
,commercial,2
,dab,2
,tamarind,2
,splash,2
,spike,2
,dental,2
,soak,2
,blend,2
,catch-up,2
,crushed,2
,reprise,2
,dill,2
,drench,2
,sprinkle,2
,low-sodium,2
,sherry,2
,famously,2
,spiced,2
,colored,2
,perfect,2
,toast,2
,keen,2
,parsley,2
,cumin,2
,seasoning,2
,coca,2
,floss,2
,finely,2
,assuage,2
,chipotle,2
,cafeteria,2
,shortage,2
,opened,2
,grape,2
,pancake,2
,consistency,2
,plug,2
,caramelized,2
,kettle,2
,bourbon,2
,flake,2
,teriyaki,2
,jet,2
,pineapple,2
,olive,2
,chop,2
,slice,2
,mound,2
,thyme,2
,crumb,2
,lace,2
,crisp,2
,prepared,2
,raisin,2
,tootsie,2
,bottle,2
,setup,2
,carrot,2
,pepperoni,2
,condom,2
,pipe,2
,sausage,2
,tortilla,2
,saltine,2
,sour,2
,whisk,2
,paprika,2
,aisle,2
,cook,2
,grill,2
,blueberry,2
,bologna,2
,chutney,2
,aioli,2
,dribble,2
,snack,2
,jam,2
,cutlet,2
,yogurt,2
kudos,to,1487
,give,144
,deserve,76
,win,54
,earn,39
,post,37
,receive,30
,editor,30
,major,23
,pm,15
,kudos,14
,governor,10
,awesome,10
,due,9
,award,9
,excellent,8
,garner,8
,though,8
,brilliant,7
,fantastic,6
,brave,5
,marketing,5
,criticism,5
,congratulation,5
,chronicle,5
,honesty,4
,anonymous,4
,mega,4
,rep,4
,impressive,4
,editorial,4
,designer,4
,gut,4
,volunteer,4
,publicity,3
,progressive,3
,tremendous,3
,android,3
,photographer,3
,commentary,3
,handful,3
,award,3
,inclusion,3
,balanced,3
,bless,3
,thoughtful,3
,applause,3
,shelf,3
,journalism,3
,tablet,3
,essence,3
,blue,3
,twist,3
,patience,3
,horizon,3
,culinary,3
,columnist,2
,gory,2
,unprecedented,2
,objective,2
,low-cost,2
,afterward,2
,good,2
,sun,2
,beyond,2
,determination,2
,meantime,2
,entertainer,2
,hone,2
,flat-out,2
,ram,2
,complimentary,2
,coordinator,2
,crackdown,2
,seller,2
,galore,2
,priceless,2
,hard-working,2
,opt,2
,departure,2
,bravery,2
,biker,2
,congratulations,2
,orchestra,2
,infinite,2
,clarity,2
,songwriter,2
,blank,2
,editing,2
,rabbi,2
,e-mail,2
,outstanding,2
,called,2
,proactive,2
,filmmaker,2
,legally,2
,lastly,2
,fella,2
,richly,2
,breed,2
,supervisor,2
,throne,2
,intensely,2
,trigger,2
,correction,2
,sequel,2
,handling,2
,accomplishment,2
,pharmacist,2
,sap,2
,banner,2
,defiant,2
,spooky,2
,backlash,2
,disappointing,2
,educated,2
,innovative,2
,usage,2
,bucketful,1
,confrontational,1
,box-office,1
,doubting,1
,sigma,1
,cobweb,1
,blogosphere,1
,beanie,1
,bale,1
,senseless,1
,simpering,1
,honoree,1
,admiring,1
,adoptive,1
,monopolize,1
,consequent,1
,campfire,1
,boyish,1
,enquirer,1
,framing,1
,expeditionary,1
,wag,1
,avenge,1
,managed-care,1
,practicing,1
,dye,1
,atonement,1
,meticulous,1
,toehold,1
,adios,1
,writer/producer,1
,wise,1
,lily-white,1
,invalidate,1
,disinvestment,1
,ethereal,1
,skyrocket,1
,mailbag,1
,minded,1
,buck,1
,concise,1
,shout-out,1
,exhilarating,1
,sward,1
,mujahideen,1
,mod,1
,collected,1
,creme,1
,stubbornness,1
,yucca,1
,ink-stained,1
,vietnamese,1
,jeer,1
,serialized,1
,guv,1
,sweatpants,1
,hobble,1
,weevil,1
,well-wisher,1
,mutt,1
,big-time,1
,pixelated,1
,quaker,1
,freakishly,1
,giddy,1
,walkout,1
,lycopene,1
,spiked,1
,co-owner,1
,objectionable,1
,marvelously,1
,demonic,1
,reinvigorate,1
,folic,1
,carver,1
,cay,1
,poise,1
,citizenry,1
,opinionated,1
,eunuch,1
,folktale,1
,linux,1
,unbowed,1
,equinox,1
,nab,1
,counsellor,1
,blogging,1
,fire-retardant,1
,kudzu,1
,much-improved,1
,alumna,1
,never-ending,1
,chewy,1
,penetrating,1
,deconstructionist,1
,shrift,1
,fullback,1
,slough,1
,zephyr,1
,gratifying,1
,trenchant,1
,wanker,1
,schoolmate,1
,esquire,1
,fuel-efficient,1
,galley,1
,tuxedo,1
,icing,1
,muckraker,1
,nite,1
,paleontologist,1
,posse,1
,appreciative,1
,ploy,1
,polis,1
,offered,1
,boon,1
,puppeteer,1
,snarky,1
,toasty,1
,tastefully,1
,bemused,1
,overpowering,1
,pricey,1
,ditto,1
,eugenics,1
,glorify,1
,huff,1
,uncaring,1
,received,1
,scorn,1
,maxim,1
,pleasurable,1
,snicker,1
,screwdriver,1
,quiet,1
,subterranean,1
,stomp,1
,gusto,1
,ingenious,1
,unbelievably,1
,long-suffering,1
,superbly,1
,tabloid,1
,three-hour,1
,insulate,1
,mania,1
,best-actor,1
,concisely,1
,masse,1
,amphitheater,1
,politicize,1
,cinematographer,1
,oligarch,1
,prez,1
,forthright,1
,well-deserved,1
,berate,1
,playability,1
,sporty,1
,bravely,1
,nigerian,1
,outdo,1
,satirist,1
,envious,1
,seamless,1
,monogram,1
,brava,1
,canceled,1
,derogatory,1
,gearbox,1
,plutocratic,1
,powerfully,1
,devastatingly,1
,freestyle,1
,mayan,1
,goldfish,1
,goof,1
,debonair,1
,dud,1
,kiddy,1
,meatball,1
kale,green,121
,spinach,114
,broccoli,93
,add,84
,cabbage,80
,kale,78
,salad,74
,chard,72
,collards,69
,bunch,57
,leaf,54
,chip,52
,lettuce,51
,collard,44
,red,44
,such,44
,tuscan,43
,chopped,42
,eat,41
,mustard,41
,vegetable,40
,green,38
,minute,38
,bean,37
,potato,37
,cook,36
,stem,35
,carrot,34
,remove,33
,swiss,32
,sprout,31
,beet,29
,leafy,28
,onion,27
,cup,27
,fresh,26
,garlic,26
,curly,26
,pepper,25
,leek,24
,soup,24
,tender,23
,stir,23
,serve,23
,pound,23
,ounce,22
,tomato,22
,juice,22
,russian,22
,sea,21
,plant,21
,organic,20
,turnip,19
,dinosaur,19
,arugula,19
,squash,18
,chop,18
,smoothie,18
,ornamental,18
,wilt,17
,rib,17
,toss,17
,oil,17
,mushroom,17
,steamed,16
,crop,16
,chinese,16
,contain,15
,sweet,14
,plant,14
,radish,14
,seed,14
,pea,13
,bowl,13
,herb,13
,dish,12
,simmer,12
,variety,12
,kohlrabi,12
,raw,12
,apple,12
,quinoa,11
,salt,11
,heat,11
,parsley,11
,remaining,11
,tough,10
,dino,10
,trim,10
,slice,9
,fruit,9
,sausage,9
,celery,9
,corn,9
,olive,8
,crispy,8
,fall,8
,cooked,8
,russian,8
,bacon,8
,cauliflower,8
,tablespoon,8
,cucumber,8
,rinse,8
,boil,8
,cheese,8
,sprinkle,8
,veggie,8
,mixture,8
,garden,8
,delicious,7
,pot,7
,brassica,7
,winter,7
,parsnip,7
,purple,7
,tuscan,7
,tear,7
,brown,7
,coat,7
,orange,7
,pesto,7
,polenta,7
,flavor,7
,taste,7
,eggplant,7
,teaspoon,7
,smoothy,6
,heat,6
,cholesterol,6
,sprout,6
,bitter,6
,bright,6
,chicken,6
,lentils,6
,harvest,6
,baked,6
,almond,6
,ingredient,6
,dress,6
